ticket_id,user_id,created_date,priority,category,first_response_hours,resolution_hours
17151,35669,2024-03-26,Medium,Integrations,4.2,22.1
17152,42838,2024-02-16,Medium,Integrations,9.9,13.5
17153,12297,2024-03-12,Medium,Performance,8.9,31.0
17154,48814,2022-04-04,Medium,Performance,2.0,26.0
17155,808,2024-07-16,Low,How To,7.3,42.5
17156,10549,2023-03-17,Low,How To,14.3,33.4
17157,5416,2025-03-22,Low,Bug,17.5,20.9
17158,27597,2023-03-10,Medium,How To,6.3,14.1
17159,25250,2022-03-06,Low,Bug,2.4,29.8
17160,25858,2024-04-11,High,Billing,13.8,22.6
17161,45306,2022-08-12,Low,Billing,7.1,9.4
17162,45104,2022-06-17,Low,Performance,2.3,21.0
17163,6039,2025-02-12,Medium,Performance,14.2,22.0
17164,14475,2022-06-14,Medium,Billing,5.8,14.1
17165,1413,2023-02-28,Medium,Billing,7.5,18.9
17166,38811,2025-03-10,Medium,Performance,2.7,7.6
17167,40277,2023-10-16,Low,Bug,3.4,38.7
17168,18014,2022-01-31,Low,Bug,7.6,37.0
17169,24824,2025-09-18,High,Billing,9.3,28.6
17170,43491,2022-02-03,Low,Bug,1.2,19.3
17171,12562,2024-03-19,Medium,Integrations,14.6,53.1
17172,49919,2023-11-07,Medium,Bug,4.3,24.3
17173,27094,2024-10-27,High,Integrations,0.9,104.4
17174,16211,2023-04-29,Low,Performance,5.1,20.9
17175,1102,2023-12-30,Medium,Performance,0.5,15.5
17176,39975,2025-07-25,High,Integrations,8.3,3.3
17177,41707,2022-08-26,Medium,Performance,2.3,72.9
17178,15480,2022-05-14,High,Performance,1.6,11.9
17179,10688,2025-03-01,Low,How To,11.6,9.6
17180,14673,2023-08-19,Medium,Performance,10.0,34.6
17181,28008,2022-10-16,High,Performance,5.5,11.0
17182,36152,2023-10-14,Low,Bug,3.3,17.4
17183,22813,2023-11-08,Low,How To,10.5,30.4
17184,45068,2024-12-16,Low,How To,12.3,40.0
17185,40023,2022-10-12,Medium,Billing,0.8,14.1
17186,45542,2023-01-27,Medium,Integrations,1.8,20.4
17187,10719,2022-11-03,Medium,Bug,9.7,33.1
17188,3479,2025-04-11,Medium,Performance,9.8,30.0
17189,7734,2023-09-24,Low,Billing,0.9,43.8
17190,42417,2025-06-09,Medium,How To,13.8,9.9
17191,33092,2025-08-04,Medium,Integrations,4.5,71.2
17192,5247,2025-11-14,Low,Integrations,2.0,18.2
17193,7691,2025-11-15,Low,Integrations,4.9,54.1
17194,41460,2025-11-05,High,Performance,0.7,14.4
17195,46323,2025-09-07,Low,Performance,4.9,22.3
17196,35403,2025-09-07,High,Integrations,3.3,54.6
17197,34384,2022-11-05,Low,Bug,4.0,7.3
17198,22532,2022-12-12,Low,How To,4.2,9.5
17199,34905,2024-10-10,Medium,Bug,8.9,25.5
17200,3419,2025-11-14,Low,How To,9.2,22.4
17201,374,2024-10-05,Medium,Performance,11.6,5.9
17202,47016,2022-11-02,Medium,Integrations,3.0,26.1
17203,33043,2022-11-23,Medium,How To,6.2,70.5
17204,43117,2024-01-15,Medium,Bug,4.1,28.8
17205,28066,2024-10-03,Medium,Bug,6.2,25.6
17206,20748,2022-05-12,Low,Bug,8.1,8.4
17207,44134,2022-09-25,Urgent,Performance,4.3,11.3
17208,20572,2022-12-18,Medium,Performance,4.8,57.7
17209,10189,2022-11-08,High,Billing,4.3,17.8
17210,19435,2024-02-16,High,Billing,9.3,16.9
17211,21965,2024-01-23,Medium,Bug,1.3,14.6
17212,11576,2025-10-08,Low,Integrations,2.1,46.9
17213,15666,2024-06-15,Medium,How To,6.1,28.4
17214,7632,2023-03-14,Low,How To,17.5,36.3
17215,42173,2022-02-25,Medium,Billing,7.2,4.8
17216,17122,2023-05-23,Medium,Performance,12.6,14.5
17217,45743,2022-12-18,Urgent,Integrations,0.7,25.0
17218,13543,2023-06-21,Medium,Performance,21.7,17.4
17219,2136,2022-12-17,Low,How To,5.4,3.8
17220,6687,2023-07-16,Medium,Bug,2.2,21.6
17221,16954,2024-06-10,Low,Billing,2.8,23.2
17222,36876,2025-10-11,Low,Billing,13.8,29.6
17223,14055,2024-08-13,High,Billing,2.4,24.0
17224,27006,2024-10-27,High,Integrations,8.7,19.1
17225,29959,2025-05-08,Urgent,Performance,3.9,80.2
17226,27811,2025-03-31,Low,Performance,11.0,32.5
17227,14759,2023-07-28,Low,Performance,4.7,10.1
17228,31931,2024-05-02,Low,How To,9.8,7.5
17229,47051,2024-09-15,High,Bug,3.4,19.9
17230,36993,2022-07-15,Medium,Billing,3.7,24.8
17231,19369,2024-05-15,High,Performance,0.8,10.3
17232,46296,2022-01-31,Medium,Bug,8.0,53.1
17233,39979,2025-11-07,Low,Bug,6.4,21.5
17234,49681,2022-07-28,Low,Integrations,4.4,24.8
17235,42701,2023-02-04,High,How To,4.6,26.3
17236,31378,2022-05-15,Medium,Bug,14.8,39.5
17237,43762,2025-01-24,High,How To,10.0,16.9
17238,45620,2024-08-01,Low,Bug,13.9,10.5
17239,17042,2024-11-01,Medium,Bug,4.6,19.6
17240,19111,2025-07-09,Low,Bug,15.5,46.6
17241,31030,2025-12-07,Low,How To,3.7,17.3
17242,2500,2025-04-08,Low,How To,4.0,17.4
17243,6119,2023-08-05,Low,Integrations,0.3,16.7
17244,21188,2022-05-04,Low,Bug,0.6,14.9
17245,46367,2025-09-14,High,How To,1.8,6.9
17246,16360,2022-10-28,Low,Billing,1.8,46.5
17247,42922,2022-07-19,Medium,Billing,7.4,57.7
17248,19633,2025-05-04,Low,Billing,6.7,7.6
17249,49992,2023-06-26,High,Bug,0.5,31.9
17250,21928,2022-11-27,High,Performance,2.5,7.9
17251,38110,2024-04-23,Medium,Bug,10.0,16.6
17252,19338,2024-06-26,Medium,Integrations,12.7,18.8
17253,40921,2022-03-08,Low,How To,1.1,15.6
17254,13677,2022-11-10,Medium,How To,5.1,24.3
17255,22944,2023-03-26,Medium,How To,5.6,23.0
17256,5508,2023-08-01,Low,Billing,4.4,27.5
17257,5650,2023-05-31,High,How To,1.5,7.6
17258,6644,2024-07-15,Low,Integrations,3.4,37.3
17259,21059,2025-08-06,Medium,Bug,12.8,19.4
17260,2609,2024-06-08,Medium,Bug,7.5,16.0
17261,44876,2025-07-25,Low,Billing,5.2,18.7
17262,15008,2023-04-13,Medium,Billing,1.4,10.7
17263,31807,2023-06-02,Low,Bug,1.7,35.0
17264,10671,2023-04-24,High,How To,4.1,13.4
17265,24661,2023-01-08,Low,How To,3.5,43.3
17266,27233,2022-07-11,Low,Integrations,2.9,25.4
17267,11651,2022-07-15,Medium,Integrations,2.2,20.3
17268,45307,2022-08-24,Medium,Integrations,3.6,12.2
17269,46161,2024-07-20,Medium,How To,5.4,82.8
17270,1591,2022-06-10,Medium,Billing,2.1,17.4
17271,37208,2022-02-22,High,Performance,1.2,13.8
17272,30633,2025-07-02,High,Bug,8.2,15.7
17273,5225,2022-11-22,Medium,Integrations,10.6,28.4
17274,315,2025-07-06,High,Performance,13.4,19.0
17275,46018,2022-06-17,Medium,Bug,4.5,7.5
17276,47048,2025-07-08,Medium,Integrations,17.3,4.4
17277,36947,2025-02-01,Medium,Performance,24.3,11.0
17278,36306,2023-08-29,Medium,Billing,6.4,33.8
17279,139,2022-03-29,Medium,How To,4.3,15.4
17280,32549,2022-07-16,Low,Performance,8.6,61.0
17281,35000,2025-12-15,Urgent,How To,7.9,26.2
17282,39388,2025-04-09,Low,Integrations,8.5,12.0
17283,32377,2025-09-13,Low,How To,12.9,20.4
17284,33125,2022-10-07,Medium,How To,1.5,35.1
17285,30916,2025-02-21,Medium,Bug,3.1,40.0
17286,35527,2022-12-22,Medium,Bug,6.8,16.6
17287,32329,2022-05-10,Urgent,Billing,2.4,22.0
17288,11304,2023-01-27,High,Billing,7.8,11.4
17289,33746,2022-11-12,Low,Bug,2.3,27.2
17290,8604,2024-02-20,Medium,Bug,0.7,22.1
17291,12991,2024-02-20,Low,Bug,1.0,42.0
17292,49729,2022-09-30,High,How To,3.8,17.0
17293,39704,2023-02-24,Medium,Integrations,1.8,35.4
17294,23715,2023-10-12,Low,How To,3.4,2.8
17295,34887,2022-06-10,Medium,How To,4.5,7.4
17296,30984,2022-05-28,Medium,Billing,4.0,14.9
17297,38534,2022-08-02,Low,Bug,6.4,21.7
17298,31039,2024-08-23,Medium,Billing,19.2,26.5
17299,49813,2022-11-18,Medium,Bug,7.5,12.4
17300,41988,2024-01-05,Medium,Performance,9.1,7.2
17301,15745,2023-10-07,Low,Integrations,6.8,28.6
17302,44584,2025-05-07,Low,Billing,0.7,10.7
17303,41612,2023-12-21,Medium,Bug,6.3,48.7
17304,25665,2025-08-05,Medium,Bug,5.6,7.6
17305,18114,2023-02-12,Medium,Integrations,7.8,39.6
17306,7336,2023-10-02,Medium,Bug,4.5,23.6
17307,30354,2023-07-18,Low,Billing,5.9,15.5
17308,19071,2025-08-23,Low,Billing,3.8,21.9
17309,11141,2023-03-05,High,Integrations,0.7,9.9
17310,26168,2023-07-11,Low,Integrations,1.4,21.8
17311,21479,2023-09-29,Medium,How To,11.9,23.5
17312,27947,2022-01-30,Low,Bug,11.1,29.5
17313,43572,2022-08-05,Low,Bug,2.4,14.9
17314,29632,2023-02-17,Low,Performance,4.0,37.7
17315,32314,2023-03-20,Low,How To,3.2,17.0
17316,19571,2022-01-12,Medium,Performance,9.5,20.6
17317,6996,2024-10-07,Medium,Performance,4.2,19.5
17318,6809,2024-03-28,Low,Integrations,8.0,13.8
17319,14091,2023-07-11,Medium,How To,5.0,22.6
17320,48986,2022-06-26,Low,Billing,4.3,36.8
17321,38727,2023-01-08,Low,How To,16.4,15.9
17322,34972,2025-04-01,Medium,Billing,1.1,9.9
17323,24205,2025-06-09,Low,Billing,3.8,16.5
17324,615,2023-09-30,Medium,Integrations,2.6,22.9
17325,9305,2023-03-09,Low,Bug,3.3,16.5
17326,42312,2024-11-06,Medium,Bug,1.9,23.7
17327,11304,2024-04-25,Medium,Performance,3.0,26.8
17328,48254,2023-09-05,High,Bug,1.3,24.9
17329,48767,2025-11-28,Medium,Billing,3.3,8.7
17330,34389,2025-08-20,Medium,Performance,2.4,11.2
17331,49342,2024-06-30,High,Performance,2.0,7.6
17332,14434,2025-11-09,Medium,Bug,2.2,16.7
17333,46869,2025-03-13,Medium,Performance,2.0,6.1
17334,8386,2022-01-23,High,Billing,9.4,14.6
17335,41940,2025-10-15,Medium,Bug,1.4,75.6
17336,30060,2022-11-27,High,How To,5.2,24.1
17337,27766,2022-01-29,High,Integrations,5.6,19.5
17338,34129,2025-12-08,Low,Bug,0.6,21.7
17339,12895,2022-07-11,High,How To,7.5,14.9
17340,7838,2023-05-02,Low,Performance,3.6,23.1
17341,45513,2022-07-07,Medium,Billing,8.4,53.4
17342,15099,2024-04-06,Low,Billing,8.0,22.0
17343,27828,2022-04-29,Medium,Integrations,6.4,30.9
17344,32149,2024-10-31,Medium,Bug,7.2,19.5
17345,37149,2023-11-20,Low,How To,5.1,17.5
17346,42640,2023-09-20,High,Billing,6.6,8.5
17347,35719,2022-06-26,High,Integrations,0.6,26.2
17348,32589,2022-09-08,Medium,Billing,8.2,25.8
17349,33819,2023-01-16,Low,Performance,0.2,34.7
17350,11288,2025-04-30,Low,Integrations,1.8,29.0
17351,34495,2022-06-08,Medium,Bug,6.7,42.3
17352,41345,2025-04-16,Low,How To,2.3,33.1
17353,23846,2023-03-14,Medium,Performance,5.3,49.6
17354,49199,2022-11-11,Low,Bug,1.2,21.5
17355,43811,2025-12-03,Medium,How To,4.6,40.9
17356,17024,2022-10-25,Low,Integrations,8.2,18.1
17357,49114,2024-04-25,Urgent,Integrations,5.7,18.0
17358,28898,2024-02-03,Medium,Billing,1.9,47.5
17359,31954,2023-09-08,High,How To,3.2,34.9
17360,25082,2022-12-15,Urgent,Billing,4.1,21.8
17361,19023,2024-08-12,Medium,Integrations,3.8,18.0
17362,22461,2025-01-22,Low,Performance,2.7,20.7
17363,40649,2024-08-27,Low,Integrations,2.6,9.0
17364,3590,2024-02-09,Low,Performance,3.5,30.8
17365,8003,2024-07-09,Low,Performance,2.3,3.7
17366,7128,2022-06-30,Medium,Billing,1.5,43.0
17367,41921,2024-12-24,Low,Billing,3.1,41.1
17368,29489,2024-03-03,Low,Integrations,2.8,7.7
17369,10037,2023-07-07,High,Performance,3.5,17.9
17370,13696,2022-12-27,High,Billing,2.5,13.3
17371,48533,2023-10-24,Medium,Performance,4.6,24.5
17372,14652,2022-05-21,Medium,How To,3.5,31.8
17373,3204,2023-05-21,Low,Bug,6.7,33.4
17374,47947,2022-08-14,Low,Performance,0.2,11.8
17375,13901,2023-02-10,Medium,How To,3.3,22.3
17376,28972,2025-12-10,High,Bug,8.7,25.1
17377,1109,2022-09-24,High,How To,2.8,20.0
17378,42822,2023-12-24,Medium,Bug,5.1,53.6
17379,17355,2024-07-06,Low,Integrations,3.9,10.2
17380,1246,2022-12-23,Medium,Bug,6.3,37.0
17381,12106,2024-10-23,Low,Integrations,1.4,11.0
17382,20442,2023-11-10,High,Billing,5.6,26.9
17383,42360,2024-07-25,Medium,Bug,3.9,29.0
17384,23234,2024-06-22,Urgent,How To,2.5,6.6
17385,42106,2025-01-02,High,Billing,8.2,28.6
17386,10296,2024-10-16,Medium,Billing,5.5,38.6
17387,10291,2024-09-01,Medium,Integrations,6.0,10.3
17388,24430,2025-02-02,Medium,Bug,3.7,36.7
17389,7987,2023-10-17,Low,Integrations,14.9,22.5
17390,48738,2024-05-22,Low,Bug,6.1,25.0
17391,49905,2022-08-12,Medium,Integrations,5.6,34.0
17392,27677,2022-12-16,Medium,Performance,6.7,77.9
17393,3442,2024-05-11,Low,Billing,6.3,55.4
17394,16734,2023-04-12,Medium,How To,7.2,14.8
17395,5923,2025-06-02,Medium,Integrations,33.2,14.6
17396,28874,2025-02-23,Medium,Integrations,3.5,46.2
17397,38838,2022-10-04,Low,Bug,12.1,15.5
17398,28318,2023-04-26,Medium,Billing,7.0,19.4
17399,12685,2022-01-29,Medium,How To,1.4,9.2
17400,5218,2025-12-04,Medium,Bug,4.6,39.3
17401,28539,2025-04-22,Low,Billing,13.5,46.1
17402,16991,2024-12-17,Medium,Integrations,14.9,17.7
17403,2420,2025-10-04,Urgent,Integrations,13.2,15.7
17404,25288,2022-06-04,Medium,Integrations,7.7,27.8
17405,5214,2024-10-24,High,Performance,1.1,41.8
17406,8514,2023-04-07,Low,Billing,2.6,12.1
17407,28246,2023-04-14,High,Performance,2.4,23.1
17408,34319,2024-10-27,Low,How To,2.4,54.8
17409,3391,2022-05-25,Low,Billing,8.8,29.8
17410,36394,2022-02-15,Medium,Bug,2.9,7.0
17411,7268,2022-08-08,Low,How To,1.0,43.4
17412,19557,2024-03-08,Medium,Integrations,2.5,26.9
17413,47437,2023-05-01,Low,Bug,9.4,18.2
17414,42665,2024-08-06,Low,Bug,11.5,30.4
17415,7519,2025-01-23,High,Bug,6.0,20.4
17416,31272,2023-09-07,High,How To,5.2,9.6
17417,33873,2022-02-11,Medium,Performance,6.4,40.8
17418,40646,2025-01-28,Medium,Bug,2.4,21.8
17419,16128,2022-09-05,Medium,Integrations,3.7,22.9
17420,37824,2023-02-01,Low,Billing,6.4,7.7
17421,43798,2022-08-04,Medium,Billing,2.0,27.5
17422,39362,2023-05-09,Medium,Bug,3.6,28.3
17423,43115,2022-08-04,Medium,How To,10.1,36.6
17424,9366,2024-03-10,High,Performance,2.7,48.3
17425,24397,2022-04-09,Low,How To,2.1,12.6
17426,43094,2023-11-25,Medium,Bug,3.1,14.4
17427,33848,2024-05-08,Medium,Billing,0.4,26.7
17428,36096,2025-04-06,Medium,How To,8.3,10.4
17429,10246,2024-11-10,Low,How To,1.9,24.7
17430,27352,2024-08-04,Medium,Performance,5.4,41.1
17431,24442,2022-08-13,Low,Billing,5.8,15.3
17432,32787,2024-08-10,Low,How To,11.7,10.8
17433,35032,2025-06-21,Medium,Bug,5.9,7.0
17434,43397,2024-07-15,High,How To,3.2,12.3
17435,45362,2025-05-06,Low,Integrations,9.8,27.7
17436,35753,2024-12-31,Medium,Billing,6.6,4.1
17437,31622,2025-09-03,Low,Bug,1.2,15.9
17438,46060,2024-11-03,Low,How To,2.9,25.9
17439,4034,2023-11-01,Urgent,How To,2.2,36.6
17440,33545,2025-12-11,Medium,Bug,0.7,14.6
17441,22949,2022-07-04,Medium,How To,11.1,34.0
17442,45541,2023-10-01,Medium,Bug,21.1,33.5
17443,40871,2023-02-11,High,How To,15.7,30.0
17444,24251,2024-08-02,Medium,Integrations,23.4,14.2
17445,39612,2025-09-22,Medium,Billing,2.3,48.9
17446,47674,2022-03-26,Medium,Billing,3.9,33.4
17447,5975,2025-11-26,Medium,Billing,5.0,16.1
17448,30432,2024-11-16,High,How To,7.9,13.3
17449,464,2025-05-14,High,Performance,9.1,8.7
17450,22541,2024-03-10,High,How To,4.0,23.2
17451,38082,2022-01-25,Low,Integrations,4.2,19.5
17452,18708,2023-01-27,Medium,How To,2.5,15.4
17453,47390,2023-07-29,Low,How To,7.0,10.7
17454,42284,2023-04-15,Medium,Integrations,1.6,7.0
17455,4113,2023-05-02,Medium,How To,7.7,39.3
17456,13218,2025-09-14,Low,Billing,3.6,51.7
17457,47472,2024-08-20,Medium,Billing,8.5,16.2
17458,31591,2024-01-30,Low,Bug,3.8,17.9
17459,31728,2023-11-21,High,Billing,12.9,13.0
17460,20287,2022-05-21,Low,Billing,13.2,16.4
17461,32872,2022-09-06,Medium,Performance,2.4,27.5
17462,838,2022-06-20,Medium,Bug,4.9,28.0
17463,20137,2022-10-14,Medium,Integrations,1.4,10.9
17464,17198,2023-09-20,Medium,Bug,11.6,30.4
17465,40332,2023-03-27,Low,How To,1.7,42.0
17466,25652,2024-05-29,High,Integrations,1.3,13.6
17467,21238,2025-08-07,Medium,Bug,5.6,36.7
17468,13796,2022-04-26,Medium,Billing,7.1,15.0
17469,41209,2023-07-07,Low,Billing,4.1,25.6
17470,41999,2022-12-18,Medium,How To,4.2,45.4
17471,7726,2022-06-28,Low,Bug,4.8,20.0
17472,25697,2024-12-10,Medium,How To,9.8,10.7
17473,47339,2025-06-15,Low,How To,1.0,13.4
17474,41797,2022-04-03,Low,Bug,5.5,10.6
17475,27168,2023-08-30,Low,Bug,3.1,12.9
17476,11755,2022-05-04,Low,Integrations,3.6,39.7
17477,12359,2024-02-09,Low,How To,1.1,19.6
17478,30068,2024-08-03,Medium,Bug,7.1,12.5
17479,40134,2024-12-14,Low,Billing,7.3,26.1
17480,8754,2024-07-06,Low,Bug,7.2,23.2
17481,45471,2022-08-20,Medium,Integrations,18.7,10.7
17482,33813,2023-10-28,Medium,Billing,3.1,6.0
17483,38625,2023-02-05,Medium,How To,1.7,28.8
17484,7733,2024-04-12,Medium,How To,6.1,4.0
17485,47692,2024-05-09,Low,Billing,5.2,31.8
17486,40436,2025-10-30,Low,Bug,5.1,35.4
17487,46288,2023-03-29,Medium,Bug,3.4,10.3
17488,44975,2025-01-20,Medium,How To,2.4,23.9
17489,25446,2025-09-02,Low,Integrations,4.7,24.6
17490,10113,2025-01-11,Medium,Billing,4.8,3.0
17491,5294,2024-01-04,Medium,Integrations,20.6,8.1
17492,32456,2022-02-12,Medium,Bug,2.7,7.9
17493,33297,2023-10-29,Medium,Integrations,4.1,4.1
17494,4502,2022-07-08,Low,Performance,2.7,35.2
17495,10847,2025-09-09,Medium,How To,5.2,7.0
17496,15078,2025-09-08,Low,Integrations,11.2,51.6
17497,13487,2022-03-25,Low,Bug,6.3,8.3
17498,32311,2023-09-01,High,Billing,4.7,30.9
17499,2257,2023-05-20,Low,Billing,0.6,41.3
17500,18056,2022-05-11,Medium,How To,5.5,28.3
17501,2494,2024-05-06,Medium,How To,7.4,37.5
17502,19279,2025-12-02,High,Performance,7.1,52.9
17503,24485,2022-07-24,Medium,Performance,3.2,10.2
17504,8185,2025-07-28,Low,Billing,15.0,13.2
17505,40699,2024-08-04,Medium,Performance,0.4,11.2
17506,31116,2025-05-03,Low,Bug,0.2,33.7
17507,20486,2024-09-08,Low,Billing,8.3,51.7
17508,15815,2024-11-02,Medium,Performance,7.5,25.6
17509,1300,2025-03-18,High,Integrations,7.5,31.3
17510,36998,2025-08-27,Low,Performance,7.6,30.7
17511,837,2025-08-15,Medium,Billing,7.6,21.9
17512,37349,2022-04-29,Medium,How To,0.6,48.1
17513,4275,2022-04-10,Urgent,Integrations,1.9,23.5
17514,37253,2023-12-29,Low,Billing,4.1,21.5
17515,22693,2022-04-22,Low,Performance,8.6,34.1
17516,49760,2023-10-06,Low,Performance,0.8,17.4
17517,7620,2024-03-26,Low,Performance,14.4,23.0
17518,22468,2023-09-17,Low,Integrations,10.6,19.6
17519,2141,2025-02-11,Medium,Bug,19.1,29.4
17520,7933,2025-01-22,Medium,Performance,1.9,6.9
17521,4156,2025-04-05,Low,Performance,11.4,35.8
17522,43625,2023-10-01,High,Performance,11.1,27.8
17523,3821,2022-02-02,Low,How To,4.5,21.7
17524,27027,2022-11-08,Medium,Billing,6.4,10.6
17525,15505,2023-04-08,Medium,Billing,18.7,19.4
17526,18314,2022-01-19,Medium,Integrations,8.7,13.7
17527,34977,2024-04-09,Medium,How To,7.2,20.5
17528,8514,2024-06-01,Low,Bug,9.0,18.2
17529,23073,2025-11-16,Urgent,Bug,9.2,20.0
17530,6052,2022-07-16,Medium,How To,3.5,15.6
17531,1272,2022-06-03,Medium,How To,12.6,23.5
17532,28096,2024-06-23,Low,Billing,5.4,14.3
17533,39925,2022-07-10,High,Performance,2.7,26.9
17534,46596,2022-01-30,Medium,Billing,7.4,65.5
17535,145,2025-01-03,Low,Billing,6.0,3.0
17536,22485,2023-09-25,Medium,Integrations,2.7,44.0
17537,8334,2024-05-28,Medium,Billing,3.3,9.5
17538,27911,2024-07-08,High,Integrations,3.0,21.8
17539,25667,2023-11-18,Low,How To,14.4,5.6
17540,33756,2023-05-05,Low,Bug,7.0,19.2
17541,1088,2025-02-06,High,Bug,1.4,15.6
17542,10485,2023-10-15,Urgent,Billing,1.3,34.4
17543,13365,2024-02-20,High,How To,0.3,9.8
17544,39365,2024-09-20,Medium,How To,2.7,15.5
17545,31164,2023-11-27,Medium,How To,6.6,21.8
17546,21877,2022-01-28,High,Integrations,2.9,25.5
17547,41531,2023-06-02,Medium,Performance,0.7,30.9
17548,3520,2024-08-01,Medium,Billing,6.9,19.2
17549,17325,2024-09-15,Low,Bug,4.5,12.7
17550,2229,2025-02-03,Low,How To,1.6,17.2
17551,27595,2024-11-08,Low,Billing,2.0,59.8
17552,13559,2022-12-13,Low,How To,4.6,27.1
17553,49489,2023-10-20,Medium,Performance,3.9,13.4
17554,37298,2025-11-01,Medium,Performance,8.5,9.8
17555,18110,2023-03-16,Medium,Bug,4.5,27.0
17556,38930,2022-01-12,Medium,Billing,3.7,3.9
17557,36702,2022-08-16,Low,Performance,15.9,40.8
17558,41692,2023-01-27,Low,Billing,13.7,13.1
17559,46837,2025-04-17,Low,How To,7.5,16.2
17560,15772,2022-12-23,Low,Performance,4.4,17.0
17561,48756,2023-04-09,Low,Billing,5.3,9.8
17562,10378,2025-11-30,High,Performance,1.4,32.1
17563,23783,2023-05-21,Low,Performance,17.2,31.9
17564,39253,2022-02-16,Medium,Billing,5.4,19.3
17565,10817,2024-07-15,Medium,How To,1.2,22.1
17566,4175,2024-11-18,Medium,Billing,2.1,20.9
17567,47186,2022-07-10,Low,How To,1.1,18.7
17568,34669,2024-07-27,Low,Integrations,12.9,27.8
17569,24681,2022-11-29,Low,Billing,4.0,15.9
17570,23997,2024-04-14,Urgent,Bug,7.2,23.7
17571,3234,2023-02-20,Medium,Bug,2.6,17.0
17572,28684,2023-08-26,Low,Performance,9.2,19.5
17573,26530,2023-01-03,Medium,Bug,8.2,6.9
17574,32243,2025-02-27,Medium,Integrations,2.8,10.0
17575,32650,2022-09-18,Low,Integrations,12.3,1.8
17576,45261,2022-09-29,Medium,Integrations,1.1,8.7
17577,6927,2025-12-28,High,Billing,6.6,26.3
17578,41245,2023-01-02,Low,Billing,8.9,3.9
17579,49363,2024-07-02,High,Billing,1.0,21.5
17580,7651,2023-04-13,Low,Performance,4.5,19.6
17581,43358,2023-12-16,Low,Performance,5.3,8.4
17582,17236,2025-12-14,Low,How To,6.8,34.9
17583,42062,2024-04-19,Low,Bug,7.8,17.0
17584,47993,2024-08-19,Low,Performance,2.1,40.8
17585,661,2022-07-11,Low,Billing,1.7,15.8
17586,18786,2022-09-11,Medium,Billing,2.5,2.8
17587,44967,2023-09-21,High,How To,3.6,29.9
17588,15258,2022-02-18,Low,Bug,1.6,8.2
17589,39930,2022-08-27,Medium,Performance,0.6,15.9
17590,37706,2025-12-27,High,Billing,3.1,5.0
17591,12381,2022-12-27,High,Integrations,3.0,17.1
17592,5441,2024-10-09,Medium,Integrations,7.9,7.1
17593,40444,2023-12-15,Low,Performance,0.9,12.7
17594,10642,2024-12-11,Medium,How To,5.2,76.6
17595,38250,2024-07-09,Medium,Integrations,7.4,4.9
17596,26261,2025-07-09,High,How To,13.0,29.3
17597,49146,2023-09-24,Urgent,Integrations,0.8,13.7
17598,33645,2022-08-25,Medium,Billing,2.4,15.6
17599,48339,2025-06-01,Medium,Integrations,10.8,21.9
17600,1619,2025-02-24,Medium,Performance,0.3,24.0
17601,12848,2024-09-05,Urgent,How To,3.6,24.8
17602,49371,2025-12-14,Medium,Integrations,1.9,6.7
17603,46545,2023-09-16,High,Integrations,1.4,13.1
17604,5707,2025-05-27,Medium,Performance,8.7,25.8
17605,47526,2024-01-24,Urgent,Bug,0.8,21.6
17606,14714,2023-03-02,High,Integrations,1.3,33.2
17607,27059,2023-01-14,Medium,How To,0.8,11.7
17608,38932,2023-04-20,Low,Performance,3.4,7.4
17609,28747,2025-02-12,Medium,Bug,5.2,5.4
17610,29327,2024-12-06,Low,Billing,6.5,30.0
17611,5311,2025-04-10,Medium,Bug,1.4,19.6
17612,3044,2023-10-03,Low,Integrations,0.8,21.9
17613,4341,2024-09-17,High,Performance,2.4,5.0
17614,35760,2022-12-31,Low,How To,13.4,49.9
17615,22212,2025-09-18,High,Performance,3.7,34.6
17616,20776,2025-04-10,High,Integrations,1.0,23.8
17617,6573,2022-09-08,Medium,How To,4.7,12.0
17618,2420,2023-04-30,Medium,Integrations,2.4,18.5
17619,39202,2024-10-21,Medium,Bug,1.1,23.3
17620,44804,2025-04-14,Medium,Integrations,9.4,8.6
17621,17578,2023-11-23,High,Performance,7.0,23.9
17622,9258,2022-08-11,High,Billing,0.8,40.7
17623,46660,2025-01-12,Low,Billing,12.6,16.5
17624,48652,2025-02-16,Medium,Bug,2.6,25.4
17625,38246,2025-07-06,Low,Bug,1.3,13.7
17626,24067,2022-04-09,High,Bug,5.0,16.0
17627,41686,2024-09-13,Medium,Billing,3.1,7.7
17628,7530,2022-04-13,Urgent,Bug,3.0,39.2
17629,34926,2023-10-27,Medium,Integrations,12.2,23.0
17630,27012,2022-07-17,Medium,Bug,9.7,10.8
17631,38002,2025-02-21,Medium,Performance,6.9,11.7
17632,28359,2025-12-04,Low,Bug,6.2,13.0
17633,46004,2023-12-26,Low,Performance,12.0,35.8
17634,4480,2023-02-09,Medium,Billing,9.7,49.8
17635,36191,2024-10-13,Medium,Bug,2.7,24.0
